PropertyID,Bedrooms,Bathrooms,Sqft_Living,Sqft_Lot,Floors,Floor_Group,Year_Built,Sqft_Above,Sqft_Basement
467,3,1.75,1480,6360,1,1 Floor,1954,1480,0
468,4,2.5,1850,7324,2,2 Floors,1997,1850,0
469,3,2,2270,28025,1,1 Floor,1947,1920,350
470,3,2.5,1810,5192,2,2 Floors,1993,1810,0
471,2,2,1610,17600,2,2 Floors,1930,1610,0
472,3,4.25,3840,6161,2,2 Floors,2000,3840,0
473,4,2.75,4110,8400,2,2 Floors,1928,3130,980
474,4,3.25,4190,10259,2,2 Floors,2000,3150,1040
475,4,2.75,3390,6298,2,2 Floors,2011,3390,0
476,4,2.25,1890,3006,2,2 Floors,2003,1890,0
477,3,2.5,1610,2527,2,2 Floors,2005,1080,530
478,3,1.5,1050,4590,1,1 Floor,1949,850,200
479,2,1,630,6550,1,1 Floor,1918,630,0
480,4,2.75,2910,10650,1,1 Floor,1975,1780,1130
481,4,1.75,1700,8640,1,1 Floor,1955,850,850
482,3,2.5,1950,8130,2,2 Floors,1990,1950,0
483,3,3,2990,9773,2,2 Floors,1973,2990,0
484,3,1.5,1350,6000,1,1 Floor,1950,900,450
485,4,3.25,4860,181319,2.5,2.5+ Floors,1993,4860,0
486,4,2.5,2160,7725,1,1 Floor,1978,1460,700
487,6,3.5,4860,11793,2,2 Floors,1998,3860,1000
488,2,2,890,5000,1,1 Floor,1917,890,0
489,4,2.75,2810,7302,2,2 Floors,2002,2810,0
490,5,2.5,3400,9500,2,2 Floors,1977,3400,0
491,4,1.5,1580,7350,1,1 Floor,1963,960,620
492,3,2,1680,5036,1,1 Floor,1987,1680,0
493,3,1.75,1300,11230,1,1 Floor,1968,1300,0
494,5,2.5,2820,14062,2,2 Floors,1960,2380,440
495,3,2,1510,6710,1,1 Floor,1972,1070,440
496,2,2.5,1230,1391,2,2 Floors,2004,870,360
497,4,2,2110,4140,2,2 Floors,1925,1710,400
498,3,2.75,3080,19635,1,1 Floor,1958,1610,1470
499,2,1.5,1490,5750,1.5,1.5 Floors,1900,1190,300
500,3,2.5,2120,4500,2,2 Floors,2000,2120,0
501,4,2.5,3180,5438,2,2 Floors,2003,3180,0
502,2,1,1490,3825,1,1 Floor,1929,860,630
503,3,2,1930,11947,1,1 Floor,1966,1930,0
504,4,2.5,2770,7800,2,2 Floors,1999,2770,0
505,3,1.5,1670,11610,1,1 Floor,1963,1670,0
506,2,1.75,1330,7200,1,1 Floor,1993,1330,0
507,3,1,1210,3328,1.5,1.5 Floors,1924,1210,0
508,3,1,1190,5100,1,1 Floor,1941,1030,160
509,2,1,1540,6872,1,1 Floor,1946,820,720
510,4,3.75,4030,10800,2,2 Floors,2006,4030,0
511,4,1.75,2430,7559,1,1 Floor,1981,1580,850
512,4,2.5,2600,7787,2,2 Floors,2005,2600,0
513,5,3.5,4410,57063,2,2 Floors,1990,4410,0
514,4,1,1330,8184,1.5,1.5 Floors,1949,1330,0
515,3,1.75,1900,5000,1,1 Floor,1951,950,950
516,2,1,1100,7680,1,1 Floor,1950,1100,0
517,3,1,1980,39150,1.5,1.5 Floors,1932,1580,400
518,3,2.5,2400,7745,2,2 Floors,2001,2400,0
519,4,2.25,4760,8036,2.5,2.5+ Floors,1916,3390,1370
520,4,3.25,3180,194278,2,2 Floors,2005,3180,0
521,3,1,1190,7560,1,1 Floor,1958,1190,0
522,2,1,630,6000,1,1 Floor,1943,630,0
523,5,3,2530,5105,1,1 Floor,2005,1520,1010
524,4,1.5,1690,11054,1,1 Floor,1930,1690,0
525,2,1,940,5000,1,1 Floor,1951,940,0
526,2,2,1240,9119,1,1 Floor,1952,1240,0
527,4,2.5,3040,6587,2,2 Floors,2003,3040,0
528,6,5,6050,230652,2,2 Floors,2001,6050,0
529,4,1,1590,7085,1.5,1.5 Floors,1944,1590,0
530,3,1.75,2500,36947,1,1 Floor,1984,2500,0
531,3,2.5,1780,7848,1,1 Floor,1978,1320,460
532,2,1.5,1360,1898,2,2 Floors,1978,1360,0
533,4,3.25,4740,76230,2,2 Floors,1987,4740,0
534,3,1.5,1010,9600,1,1 Floor,1962,1010,0
535,3,1,1040,7405,1,1 Floor,1971,1040,0
536,3,2.25,1610,6655,2,2 Floors,1985,1610,0
537,4,1.75,1570,8268,1,1 Floor,1979,1570,0
538,2,2,1510,4000,1,1 Floor,1900,1010,500
539,3,2,1360,6082,1,1 Floor,1994,1360,0
540,4,2.5,1970,5106,2,2 Floors,1999,1970,0
541,3,2.5,5403,24069,2,2 Floors,1976,5403,0
542,4,2.5,1560,4350,2,2 Floors,2003,1560,0
543,4,1.75,2320,12000,1,1 Floor,1973,2270,50
544,3,2.25,2120,40518,1,1 Floor,1967,2120,0
545,3,2.25,2120,18500,2,2 Floors,1983,2120,0
546,4,2.5,3350,29242,2,2 Floors,1988,3350,0
547,4,2.5,2380,9614,2,2 Floors,1991,2380,0
548,2,2,1070,649,2,2 Floors,2008,720,350
549,4,2.75,2300,18360,1,1 Floor,1979,1560,740
550,2,1,1320,8865,1,1 Floor,1943,1320,0
551,3,1.75,2180,10221,1,1 Floor,1946,1140,1040
552,3,3,4380,6320,2,2 Floors,1952,3580,800
553,3,1.75,1790,9813,2,2 Floors,1949,1790,0
554,2,1,750,8125,1,1 Floor,1943,750,0
555,3,1.5,1300,8280,1,1 Floor,1956,1300,0
556,4,2.5,2990,29170,2,2 Floors,1999,2990,0
557,7,3.5,4640,15235,2,2 Floors,1965,2860,1780
558,4,1,1400,7242,1.5,1.5 Floors,1959,1400,0
559,6,1.75,2750,9563,2,2 Floors,1973,2750,0
560,4,2.5,2050,10271,2,2 Floors,1998,2050,0
561,4,3,2230,108900,1,1 Floor,1978,1410,820
562,4,2.25,2340,217014,1,1 Floor,1982,2340,0
563,3,2.5,2870,5163,2,2 Floors,2014,2870,0
564,4,2.5,4120,22370,2,2 Floors,1997,4120,0
565,3,1.75,2080,9162,1,1 Floor,1960,1370,710
566,3,2.5,1840,5680,2,2 Floors,2008,1840,0
567,3,1,1180,5350,1.5,1.5 Floors,1959,1180,0
568,5,2.75,2160,4000,1.5,1.5 Floors,1927,1530,630
569,3,1,1180,3400,1.5,1.5 Floors,1907,1180,0
570,2,0.75,1160,15029,1,1 Floor,1937,870,290
571,4,2.5,1830,5612,2,2 Floors,2003,1830,0
572,4,4,3200,7708,2,2 Floors,2004,3200,0
573,5,3,2560,5445,1.5,1.5 Floors,1927,1760,800
574,5,2.75,2550,5040,1.5,1.5 Floors,1902,2550,0
575,3,1.75,1330,9917,1,1 Floor,1981,1040,290
576,2,1,1220,75794,1,1 Floor,1963,1220,0
577,3,2.5,1805,3402,2,2 Floors,2009,1805,0
578,4,4,6050,84942,2.5,2.5+ Floors,2009,4150,1900
579,4,2.5,2320,5493,2,2 Floors,2004,2320,0
580,3,1,1384,8960,1,1 Floor,1965,1384,0
581,3,2.5,2720,6439,2,2 Floors,2005,2720,0
582,3,1.5,1820,10608,1,1 Floor,1962,1820,0
583,2,2.25,2130,4920,1.5,1.5 Floors,1941,1530,600
584,4,2.25,2060,10070,2,2 Floors,1975,2060,0
585,4,1.75,1420,7500,1,1 Floor,1981,1080,340
586,3,1.75,1510,15744,1,1 Floor,1985,1510,0
587,3,2.5,2160,4000,1.5,1.5 Floors,1903,1960,200
588,3,2.5,3180,12600,2,2 Floors,1978,3180,0
589,3,2.25,2110,13300,2,2 Floors,1985,2110,0
590,3,2,2060,2900,1.5,1.5 Floors,1931,1330,730
591,3,1.5,1830,217800,1,1 Floor,1981,1010,820
592,3,1.75,1820,32666,1,1 Floor,1966,1820,0
593,3,2.5,1610,2937,2,2 Floors,2006,1610,0
594,4,2.5,1780,3600,2,2 Floors,2006,1780,0
595,4,2.5,1840,9611,2,2 Floors,1996,1840,0
596,3,1.75,1460,10584,1,1 Floor,1997,990,470
597,2,2.5,1400,2958,2,2 Floors,2007,1400,0
598,3,2.5,3370,14402,2,2 Floors,2004,3370,0
599,4,3,3590,8249,2,2 Floors,1997,3590,0
600,4,2.25,3200,15367,2,2 Floors,1962,3200,0
601,2,1.75,1670,6460,1,1 Floor,2004,1670,0
602,4,2,2420,31465,1,1 Floor,1984,2420,0
603,3,1.75,1430,10816,2,2 Floors,1994,1430,0
604,3,1.75,1440,7070,1,1 Floor,1980,1440,0
605,3,2.25,1450,4789,2,2 Floors,1985,1450,0
606,4,2.75,3550,13938,1,1 Floor,1966,2100,1450
607,2,3,1270,1175,2,2 Floors,2000,1110,160
608,2,1,940,6804,1,1 Floor,1949,940,0
609,3,2,1670,6824,1,1 Floor,1990,1300,370
610,4,3.5,3100,15842,2,2 Floors,1996,2400,700
611,2,2.5,1100,1760,3,2.5+ Floors,1997,1100,0
612,3,2,1870,3388,1,1 Floor,1925,1230,640
613,3,2.5,1930,5080,2,2 Floors,1990,1930,0
614,3,2.75,2540,4694,2,2 Floors,2005,2540,0
615,3,1.75,1280,7524,1.5,1.5 Floors,1988,1280,0
616,3,2.25,1820,8814,1,1 Floor,1967,1280,540
617,3,2.25,1490,9414,2,2 Floors,1981,1490,0
618,3,2.5,1880,5502,2,2 Floors,1988,1880,0
619,3,1,1250,9775,1,1 Floor,1971,1250,0
620,3,2,1440,7210,1,1 Floor,1983,1440,0
621,3,2.5,1920,7415,2,2 Floors,1989,1920,0
622,3,2.5,2060,5750,1,1 Floor,1976,1330,730
623,3,1.5,1210,10588,1,1 Floor,1958,1210,0
624,2,1.75,1760,5000,1,1 Floor,1927,940,820
625,3,1,990,6750,1,1 Floor,1947,990,0
626,3,1,960,6400,1,1 Floor,1944,820,140
627,3,2.5,1660,1458,3,2.5+ Floors,2014,1660,0
628,3,1.75,1900,9375,1,1 Floor,1941,1330,570
629,3,2.25,1270,2790,1,1 Floor,1970,990,280
630,4,2.25,3250,34293,2,2 Floors,1983,3250,0
631,3,1,960,9633,1,1 Floor,1982,960,0
632,2,1.75,1330,6000,1,1 Floor,1914,960,370
633,3,1.75,2080,7700,1,1 Floor,1968,1600,480
634,3,2.5,2690,11575,1,1 Floor,1957,2130,560
635,2,1,890,3060,1,1 Floor,1910,770,120
636,3,1.75,1070,8000,1,1 Floor,1977,1070,0
637,3,1,1200,8316,1,1 Floor,1953,1200,0
638,3,1.5,1360,8910,2,2 Floors,1949,1360,0
639,3,2,2050,13303,1,1 Floor,1993,2050,0
640,3,1.5,3000,5750,2,2 Floors,1924,2000,1000
641,2,2,1300,3850,1,1 Floor,1963,800,500
642,4,2.5,2250,9091,1,1 Floor,1982,1340,910
643,5,2.75,3740,6750,1,1 Floor,1978,1980,1760
644,3,2.5,1660,1091,3,2.5+ Floors,2015,1530,130
645,3,2.5,2360,6699,2,2 Floors,2003,2360,0
646,3,1.75,1760,6500,1,1 Floor,1987,1150,610
647,3,1.75,1680,6200,1.5,1.5 Floors,1916,1680,0
648,3,1.75,1320,2500,1,1 Floor,1918,870,450
649,1,1,870,26326,1,1 Floor,1939,870,0
650,4,1,1260,7645,1.5,1.5 Floors,1925,1260,0
651,3,1,1000,6020,1,1 Floor,1944,1000,0
652,4,1.75,2020,36400,1,1 Floor,1976,1550,470
653,3,1,1920,6862,1,1 Floor,1952,1120,800
654,3,2,2150,5400,1.5,1.5 Floors,1911,1380,770
655,3,2.5,1470,3976,2,2 Floors,1999,1470,0
656,3,2.5,3180,10492,2,2 Floors,1991,3180,0
657,3,2.5,3930,55867,1,1 Floor,1957,2330,1600
658,3,1,990,6000,1,1 Floor,1943,990,0
659,4,3.5,2770,3330,2,2 Floors,2001,1970,800
660,3,1.5,1250,8710,1,1 Floor,1953,1250,0
661,3,1.75,1140,22267,1,1 Floor,1986,1140,0
662,4,2.5,2250,14440,1,1 Floor,1967,1550,700
663,3,2.5,1640,5097,2,2 Floors,1969,1640,0
664,3,1.5,1255,1374,3,2.5+ Floors,2004,1255,0
665,3,1,1290,12231,1,1 Floor,1976,1290,0
666,3,1.75,1300,9079,1,1 Floor,1986,1300,0
667,3,1.5,1220,1086,3,2.5+ Floors,2007,1220,0
668,4,2.5,2630,4000,3,2.5+ Floors,2002,2630,0
669,3,1.5,1950,15954,1,1 Floor,1959,1950,0
670,4,3.25,3160,5000,2,2 Floors,1965,2360,800
671,3,1.75,1550,4708,1,1 Floor,1949,860,690
672,4,2.5,1700,6380,1,1 Floor,1940,850,850
673,4,2.75,2510,11880,1,1 Floor,1978,1630,880
674,4,1.75,1800,4180,2,2 Floors,1921,1800,0
675,3,1.75,1800,18000,1,1 Floor,1968,1200,600
676,3,2.25,1870,9315,1,1 Floor,1975,1350,520
677,2,1,1010,3000,1,1 Floor,1925,1010,0
678,2,1.5,1120,17487,1,1 Floor,1924,1120,0
679,3,1,2090,4755,1,1 Floor,1969,1200,890
680,4,3.5,4370,18361,2,2 Floors,2001,4370,0
681,3,2,1440,7187,1,1 Floor,1981,970,470
682,4,3,2580,209523,2,2 Floors,1984,2580,0
683,4,2.5,3190,7399,2,2 Floors,2006,3190,0
684,4,3.5,2380,5809,2,2 Floors,1995,1750,630
685,4,1,1420,4875,1.5,1.5 Floors,1930,1420,0
686,5,2.75,2990,6768,2,2 Floors,2014,2990,0
687,3,2.5,2680,7757,2,2 Floors,1990,2680,0
688,4,2.5,2730,7649,2,2 Floors,2006,2730,0
689,3,1,1220,8329,1,1 Floor,1946,1220,0
690,3,1,1500,12616,1,1 Floor,1967,1500,0
691,3,1.75,1830,11788,1,1 Floor,1958,1430,400
692,5,2.5,4570,19252,2,2 Floors,1965,4570,0
693,4,2.25,2470,7698,2,2 Floors,1983,2470,0
694,2,1,800,4342,1,1 Floor,1927,670,130
695,4,2.5,2900,23488,2,2 Floors,1992,2900,0
696,3,2,1410,5760,1,1 Floor,1985,1410,0
697,5,2.5,2830,25958,1,1 Floor,1979,1610,1220
698,4,1.75,1680,9966,1,1 Floor,1977,1100,580
699,3,1.75,1760,26055,1,1 Floor,1979,920,840
700,4,2.25,2240,11034,2,2 Floors,1976,2240,0
701,2,1,1380,5000,1.5,1.5 Floors,1905,1380,0
702,2,1,820,5100,1,1 Floor,1953,820,0
703,4,2,2180,10575,1,1 Floor,1950,1730,450
704,4,2,1400,3600,1,1 Floor,1900,1100,300
705,2,1,880,9000,1,1 Floor,1928,880,0
706,2,1,1060,5703,1,1 Floor,1946,1060,0
707,3,1.75,1530,7245,1,1 Floor,1984,1530,0
708,4,1.75,2480,14782,1,1 Floor,1958,1460,1020
709,3,1.75,1490,7150,1,1 Floor,1967,1490,0
710,3,2.5,3660,39478,2,2 Floors,1989,3260,400
711,4,2.5,2340,8548,2,2 Floors,1993,2340,0
712,3,1.75,1450,12125,1,1 Floor,1981,1450,0
713,4,2.5,2210,9875,2,2 Floors,1990,2210,0
714,4,1,1130,7400,1,1 Floor,1969,1130,0
715,5,1.75,1550,10500,1,1 Floor,1961,1100,450
716,4,1.75,1710,7140,1,1 Floor,1968,1010,700
717,3,1.5,1010,8108,1,1 Floor,1954,1010,0
718,6,2.25,2660,13579,2,2 Floors,1937,2660,0
719,6,2.25,2660,13579,2,2 Floors,1937,2660,0
720,3,2,1300,9644,1,1 Floor,1994,1300,0
721,3,2.5,1670,6186,2,2 Floors,2002,1670,0
722,2,1,960,4080,1,1 Floor,1911,960,0
723,4,3.25,4670,51836,2,2 Floors,1988,4670,0
724,3,2.5,2140,2770,2,2 Floors,2007,1770,370
725,5,3,2520,5500,1,1 Floor,2004,1550,970
726,3,1.5,1650,9380,1,1 Floor,1978,1130,520
727,2,1.75,1440,5680,1,1 Floor,1978,1440,0
728,2,1,1050,5900,1,1 Floor,1950,1050,0
729,3,1.75,1470,7650,1,1 Floor,1983,1130,340
730,4,2.25,4230,37769,2,2 Floors,1989,4230,0
731,3,1.75,1970,7972,1,1 Floor,1976,1370,600
732,3,2.25,1540,17424,2,2 Floors,1992,1540,0
733,3,2.75,2090,8354,2,2 Floors,2012,2090,0
734,3,2,2380,17950,2,2 Floors,1934,2110,270
735,4,2.5,2156,3562,2,2 Floors,2012,2156,0
736,4,2.25,2070,8893,2,2 Floors,1986,2070,0
737,3,1,1910,8167,1,1 Floor,1951,1270,640
738,3,1.75,1920,7400,1,1 Floor,1977,1260,660
739,3,3.25,3400,5979,2,2 Floors,1937,2290,1110
740,3,2,1400,9177,1,1 Floor,1974,1400,0
741,4,2.5,2210,17715,2,2 Floors,1997,2210,0
742,2,1.75,1170,4887,1,1 Floor,1929,1020,150
743,3,2,2100,72745,1,1 Floor,1995,2100,0
744,3,1,1160,9750,1,1 Floor,1967,1160,0
745,3,1,1500,4000,1,1 Floor,1925,900,600
746,4,2.5,2940,6000,2,2 Floors,2000,2940,0
747,4,1.75,2010,5070,1,1 Floor,1963,1300,710
748,3,2.5,2170,4912,2,2 Floors,2003,2170,0
749,3,1.5,1430,5200,1,1 Floor,1940,1250,180
750,4,1.5,1510,6460,1,1 Floor,1970,1070,440
751,3,1,1150,6908,1,1 Floor,1952,800,350
752,3,1.75,2150,4200,1,1 Floor,1960,1140,1010
753,3,1,1370,6001,1,1 Floor,1944,1230,140
754,2,2.5,2380,6600,1,1 Floor,2010,2380,0
755,3,1.75,1370,3850,1,1 Floor,1911,770,600
756,3,1.75,1600,14250,1,1 Floor,1979,1070,530
757,5,3.5,3750,9612,1,1 Floor,1981,2030,1720
758,2,2.25,3950,3938,2,2 Floors,1991,2910,1040
759,4,2.25,2400,13430,1,1 Floor,1964,2400,0
760,5,1.5,2830,4000,2.5,2.5+ Floors,1918,2830,0
761,4,2.5,2440,22594,2,2 Floors,1996,2440,0
762,3,2.25,1190,1149,2,2 Floors,2008,1050,140
763,3,2,1400,218252,1,1 Floor,1997,1400,0
764,4,2.75,2730,4683,2,2 Floors,2005,2730,0
765,3,2.75,2390,7939,1,1 Floor,1983,1610,780
766,3,2.25,2060,31400,2,2 Floors,1984,2060,0
767,4,2.25,2490,9864,1,1 Floor,1961,1290,1200
768,3,1.75,1100,10968,1,1 Floor,1984,1100,0
769,4,2.5,2430,6099,1,1 Floor,1965,1470,960
770,3,2.5,3170,12750,2,2 Floors,1995,2360,810
771,4,2.5,2640,8625,2,2 Floors,1987,2640,0
772,3,1.5,1130,7223,1,1 Floor,1961,1130,0
773,5,2,1940,7642,1.5,1.5 Floors,1957,1940,0
774,2,2,1100,3000,1.5,1.5 Floors,1912,1100,0
775,3,1,1200,10800,1,1 Floor,1955,1200,0
776,3,2.25,2000,8030,1,1 Floor,1963,1000,1000
777,3,2.5,1890,4838,2,2 Floors,2002,1730,160
778,4,2,1910,2874,1,1 Floor,1910,1060,850
779,4,2.5,2710,5880,2,2 Floors,1998,2710,0
780,5,4.25,4860,9453,1.5,1.5 Floors,1905,3100,1760
781,3,1,1250,23680,1,1 Floor,1967,1250,0
782,3,1.75,1590,8219,1.5,1.5 Floors,1938,970,620
783,3,1.5,1240,1221,2,2 Floors,2009,1050,190
784,4,1,2000,4800,2,2 Floors,1911,2000,0
785,6,2.75,3610,10003,1.5,1.5 Floors,1966,3610,0
786,5,1.75,1930,8040,1,1 Floor,1966,1930,0
787,2,1,1280,5400,1,1 Floor,1964,1280,0
788,4,2,2090,40419,1,1 Floor,1984,2090,0
789,3,1.5,1940,9887,1,1 Floor,1969,1140,800
790,3,2.5,1800,5761,2,2 Floors,1990,1800,0
791,3,1.75,1730,8400,1,1 Floor,1980,1400,330
792,4,2.5,2810,11120,2,2 Floors,1982,2810,0
793,4,3.5,3550,11000,1,1 Floor,1999,2260,1290
794,4,1,1330,7980,1.5,1.5 Floors,1952,1330,0
795,2,1,750,34133,1,1 Floor,1950,750,0
796,4,1,1760,7216,1,1 Floor,1947,1090,670
797,4,2.5,3200,36276,2,2 Floors,1993,3200,0
798,4,2,1740,9000,1,1 Floor,1958,1740,0
799,3,2.5,2100,4700,2,2 Floors,1999,2100,0
800,4,3.5,4270,40097,1,1 Floor,1993,4270,0
801,3,2,1340,2720,1.5,1.5 Floors,1913,1340,0
802,4,2.5,3190,8684,1,1 Floor,1967,1680,1510
803,3,2.5,1630,4534,2,2 Floors,1987,1630,0
804,5,2.5,2990,15085,2,2 Floors,2007,2990,0
805,4,1,1550,7740,1.5,1.5 Floors,1954,1550,0
806,3,2.25,1690,4964,2,2 Floors,1989,1690,0
807,4,2.25,1960,12243,2,2 Floors,1989,1960,0
808,3,2.75,2390,9966,1,1 Floor,1977,1360,1030
809,3,2.5,2600,4438,2,2 Floors,2004,2600,0
810,3,2,1950,8698,1,1 Floor,1999,1950,0
811,3,1,1250,7210,1,1 Floor,1964,1250,0
812,2,2.25,1180,1253,2,2 Floors,2008,840,340
813,3,2.5,1680,4308,2,2 Floors,2004,1680,0
814,4,2.25,2220,36085,2,2 Floors,1989,2220,0
815,4,4.25,4890,15188,2,2 Floors,1999,3090,1800
816,3,3.25,2660,17852,2.5,2.5+ Floors,2014,2660,0
817,3,1.5,1150,3323,2,2 Floors,1988,1150,0
818,2,2,1130,5500,1,1 Floor,1941,1130,0
819,5,2.75,2760,5000,2,2 Floors,2005,2760,0
820,3,2,1430,8919,1,1 Floor,1992,1430,0
821,3,1,1490,57381,1.5,1.5 Floors,1932,1490,0
822,4,2.5,2030,4997,2,2 Floors,2004,2030,0
823,3,2,3010,5000,2,2 Floors,1931,1890,1120
824,3,1,1810,7200,1,1 Floor,1954,1130,680
825,3,1,1810,7200,1,1 Floor,1954,1130,680
826,3,1,970,5000,1,1 Floor,1968,970,0
827,3,1.75,2010,3090,1.5,1.5 Floors,1926,1510,500
828,4,1,1300,6030,1.5,1.5 Floors,1947,1300,0
829,3,1.5,1260,10350,1,1 Floor,1959,1260,0
830,4,2.25,2610,24931,2,2 Floors,1983,2610,0
831,3,1.75,1910,5753,1,1 Floor,1941,1110,800
832,3,2.25,1780,16290,2,2 Floors,1987,1780,0
833,4,2.25,1900,8600,1,1 Floor,1975,1900,0
834,6,2.25,2450,25600,1,1 Floor,1957,1340,1110
835,3,1.75,1380,14000,1,1 Floor,1939,1380,0
836,3,1.75,1920,11340,1,1 Floor,1977,1230,690
837,2,1.75,1350,4003,1,1 Floor,2004,1350,0
838,2,1.75,1350,4003,1,1 Floor,2004,1350,0
839,4,1.75,2510,7440,1,1 Floor,1962,1290,1220
840,4,2.5,2470,7780,2,2 Floors,2002,2470,0
841,4,1.75,1660,10725,1,1 Floor,1956,960,700
842,3,1,1340,5175,1,1 Floor,1987,940,400
843,3,1,1620,30736,1.5,1.5 Floors,1911,1620,0
844,3,2.25,2300,35287,2,2 Floors,1977,2300,0
845,4,3.5,2000,2309,3,2.5+ Floors,2008,2000,0
846,3,2.25,1640,11050,1,1 Floor,1972,1640,0
847,4,2,1530,4080,1.5,1.5 Floors,1912,1530,0
848,3,1.75,4000,11894,1,1 Floor,1987,2190,1810
849,3,1.75,1610,12555,1,1 Floor,1977,1080,530
850,3,2,2070,9000,1,1 Floor,1969,1450,620
851,4,2.5,1900,5790,2,2 Floors,1994,1900,0
852,3,1,1050,16050,1,1 Floor,1960,1050,0
853,3,2.5,1520,1304,2,2 Floors,2006,1180,340
854,4,1.75,2390,23899,1,1 Floor,1949,1750,640
855,5,2.75,2400,8050,2,2 Floors,1998,2400,0
856,4,2.5,1790,6120,2,2 Floors,2005,1790,0
857,3,2.5,1720,6271,2,2 Floors,1993,1720,0
858,4,2.75,2980,13260,1,1 Floor,1979,1800,1180
859,3,1,1520,213444,1.5,1.5 Floors,1988,1520,0
860,3,1.75,1150,8690,1,1 Floor,1977,1150,0
861,1,0.75,380,15000,1,1 Floor,1963,380,0
862,3,1,910,5212,1,1 Floor,1951,910,0
863,3,1.75,1650,10150,1,1 Floor,1976,1230,420
864,3,3.5,2480,3200,2,2 Floors,2010,2480,0
865,4,2.5,2050,7416,2,2 Floors,1990,2050,0
866,3,2.25,1420,8549,2,2 Floors,1989,1420,0
867,3,2.5,3460,6590,2,2 Floors,2001,3460,0
868,3,2.5,1500,4445,2,2 Floors,1996,1500,0
869,2,1,1320,3090,1,1 Floor,1908,1320,0
870,5,2.5,2180,8240,1,1 Floor,1977,1220,960
871,3,1.75,1830,4160,1,1 Floor,1919,1230,600
872,3,2.25,1620,8701,1,1 Floor,1962,1220,400
873,3,2,2920,13650,1,1 Floor,1975,1460,1460
874,4,2.5,3300,10514,2,2 Floors,1984,3300,0
875,3,2.25,3060,12095,2,2 Floors,1983,3060,0
876,0,0,3064,4764,3.5,2.5+ Floors,1990,3064,0
877,3,1,1530,8498,1,1 Floor,1959,1530,0
878,3,2,1910,11576,1,1 Floor,1978,1410,500
879,3,1,1020,8100,1,1 Floor,1954,1020,0
880,3,1,1150,8100,1,1 Floor,1932,1150,0
881,3,1.5,1260,9570,1,1 Floor,1941,870,390
882,4,2,1920,4822,1,1 Floor,1914,920,1000
883,4,2.25,1800,9350,1,1 Floor,1969,1800,0
884,3,1.75,2040,4000,2,2 Floors,1924,1360,680
885,4,2.5,2200,4000,2,2 Floors,1908,1430,770
886,5,2.5,3200,17204,1,1 Floor,1952,2160,1040
887,5,3.25,2400,3118,2,2 Floors,1928,1780,620
888,2,1.5,1140,1058,3,2.5+ Floors,2005,1140,0
889,3,1.5,1330,10640,1,1 Floor,1976,1330,0
890,3,2.5,1940,10035,2,2 Floors,1994,1940,0
891,3,2.5,3000,25341,2,2 Floors,1995,3000,0
892,4,1,1820,5400,1.5,1.5 Floors,1923,1820,0
893,4,2.5,2910,5000,2,2 Floors,2002,2910,0
894,2,1,1090,6771,1,1 Floor,1954,1090,0
895,3,2,1230,1340,2,2 Floors,2003,1020,210
896,5,2.5,1710,7700,1.5,1.5 Floors,1962,1710,0
897,5,2.5,3160,11470,1,1 Floor,1971,1780,1380
898,3,2.5,2680,28243,2,2 Floors,1993,2680,0
899,4,2.25,2190,9009,2,2 Floors,1977,1840,350
900,3,1.75,1260,9600,1,1 Floor,1988,1260,0
901,4,3.5,2970,14486,2,2 Floors,1997,2340,630
902,4,2.5,2570,50308,1.5,1.5 Floors,1993,2570,0
903,4,3.5,3810,13592,1,1 Floor,2013,2560,1250
904,1,1.5,1010,1157,2,2 Floors,2007,950,60
905,3,2,1480,6698,1,1 Floor,1979,1080,400
906,3,1.75,1250,6041,1.5,1.5 Floors,1942,1250,0
907,3,2.25,1654,8479,2,2 Floors,1995,1654,0
908,3,1.75,1410,9315,1,1 Floor,1960,1410,0
909,5,2.75,2160,5720,1,1 Floor,1950,1500,660
910,3,1,1400,4800,1,1 Floor,1917,700,700
911,3,1.75,1420,8738,1,1 Floor,1966,1420,0
912,4,2.25,2500,10062,1,1 Floor,1975,1600,900
913,3,2,1410,8384,1,1 Floor,1985,1410,0
914,4,1.75,2100,7135,1,1 Floor,1955,1050,1050
915,3,2.5,1750,7208,2,2 Floors,1994,1750,0
916,3,1.75,2070,5500,1,1 Floor,1946,1130,940
917,3,3.25,1570,1777,2,2 Floors,2007,1260,310
918,3,2.5,1920,5322,2,2 Floors,1999,1920,0
919,2,1,1000,10320,1,1 Floor,1943,1000,0
920,5,1.5,2120,7700,1.5,1.5 Floors,1962,2120,0
921,3,2,1440,9220,1,1 Floor,1965,1440,0
922,3,1.75,1660,16275,2,2 Floors,1990,1660,0
923,3,1.5,1340,8450,1,1 Floor,1958,1340,0
924,3,2.25,2380,11824,1,1 Floor,1972,1450,930
925,3,1.75,1560,4049,1.5,1.5 Floors,1926,1000,560
926,4,2.5,2780,10480,1,1 Floor,1967,1390,1390
927,4,2.5,1860,6687,1,1 Floor,1983,1220,640
928,3,1.5,2390,4600,2,2 Floors,1920,1750,640
929,2,2.75,1370,1140,2,2 Floors,2009,1080,290
930,4,3,2570,262018,1,1 Floor,1988,1420,1150
931,3,2.5,1320,2614,2,2 Floors,2005,1320,0
932,5,2.5,2520,7863,1,1 Floor,1981,1500,1020
933,3,1,1250,18616,1,1 Floor,1972,1250,0
