PropertyID,Price,GradeGroup,Grade,Waterfront_Label,View,Condition,Zipcode,Year_Renovated
619,175000, Average ,7,No,0,3,98045,0
620,210000, Good ,8,No,0,3,98092,0
621,260000, Average ,7,No,0,3,98031,0
622,577000, Average ,7,No,0,3,98116,0
623,200000, Average ,7,No,0,4,98002,0
624,605000, Average ,7,No,0,4,98117,0
625,325000, Below Average ,6,No,0,4,98133,0
626,289500, Below Average ,6,No,0,4,98178,0
627,559950, Good ,9,No,0,3,98144,0
628,1042500, Good ,8,No,1,4,98115,0
629,543500, Average ,7,No,0,3,98199,0
630,480000, Good ,9,No,0,4,98042,0
631,218000, Below Average ,6,No,0,5,98022,0
632,565000, Average ,7,No,0,4,98199,1945
633,426700, Average ,7,No,0,5,98056,0
634,650000, Good ,8,No,3,3,98028,0
635,542000, Average ,7,No,0,3,98105,0
636,415000, Average ,7,No,0,3,98052,0
637,214000, Below Average ,6,No,0,4,98002,0
638,245000, Average ,7,No,0,5,98188,0
639,314500, Good ,8,No,0,3,98003,0
640,1120000, Good ,9,No,0,5,98116,0
641,378000, Average ,7,No,0,3,98136,0
642,305000, Average ,7,No,0,3,98001,0
643,595000, Good ,8,No,0,4,98028,0
644,729500, Good ,9,No,1,3,98116,0
645,430000, Average ,7,No,0,3,98065,0
646,240000, Average ,7,No,0,3,98038,0
647,545000, Average ,7,No,0,3,98136,0
648,530000, Average ,7,No,0,3,98105,0
649,157000, Below Average ,6,No,0,3,98198,0
650,425000, Below Average ,6,No,0,3,98146,0
651,220000, Below Average ,6,No,0,3,98166,0
652,521000, Good ,8,No,0,4,98077,0
653,325000, Average ,7,No,2,3,98118,0
654,597500, Average ,7,No,0,4,98126,0
655,337000, Average ,7,No,0,3,98065,0
656,1000000, Excellent ,10,No,2,3,98052,0
657,3070000, Good ,8,Yes,4,4,98034,0
658,495000, Below Average ,6,No,0,3,98105,0
659,748000, Good ,8,No,0,3,98052,0
660,888000, Average ,7,No,0,4,98004,0
661,269900, Average ,7,No,0,3,98045,0
662,496500, Average ,7,No,0,3,98027,0
663,475000, Average ,7,No,0,3,98155,0
664,312000, Average ,7,No,0,3,98125,0
665,323000, Average ,7,No,0,3,98072,0
666,331000, Average ,7,No,0,3,98059,0
667,306000, Good ,8,No,0,3,98133,0
668,655000, Good ,8,No,0,3,98117,0
669,290000, Good ,8,No,0,4,98003,0
670,1250000, Good ,9,No,0,5,98105,0
671,460000, Average ,7,No,0,4,98115,0
672,435000, Average ,7,No,0,4,98115,0
673,664000, Good ,8,No,0,5,98006,0
674,865000, Good ,8,No,3,4,98102,0
675,385000, Good ,8,No,0,3,98058,0
676,497000, Average ,7,No,0,3,98034,0
677,280000, Average ,7,No,0,4,98045,0
678,188000, Below Average ,6,No,0,3,98178,0
679,478500, Good ,8,No,2,3,98136,0
680,1145000, Excellent ,11,No,0,3,98065,0
681,222000, Average ,7,No,0,4,98023,0
682,799000, Good ,8,No,0,3,98053,0
683,609900, Excellent ,10,No,0,3,98038,0
684,413000, Average ,7,No,0,4,98106,0
685,400000, Average ,7,No,0,3,98115,0
686,802541, Good ,9,No,0,3,98006,0
687,320000, Good ,8,No,0,3,98023,0
688,507000, Average ,7,No,0,3,98065,0
689,387500, Below Average ,6,No,0,3,98115,0
690,396000, Average ,7,No,0,3,98072,0
691,373000, Good ,8,No,1,3,98055,0
692,1484900, Excellent ,10,No,0,5,98040,0
693,359900, Good ,8,No,0,3,98058,0
694,410000, Below Average ,6,No,0,3,98115,0
695,690000, Good ,9,No,0,3,98053,0
696,245000, Average ,7,No,0,3,98030,0
697,700000, Good ,8,No,1,5,98075,0
698,268000, Average ,7,No,0,3,98198,0
699,225000, Average ,7,No,0,3,98042,0
700,980000, Good ,8,No,0,3,98004,0
701,795000, Below Average ,5,No,2,3,98106,0
702,195000, Below Average ,6,No,0,3,98118,0
703,480000, Below Average ,6,No,0,2,98005,0
704,485000, Average ,7,No,0,3,98119,0
705,130000, Below Average ,5,No,0,3,98188,0
706,325000, Below Average ,6,No,2,4,98198,0
707,440000, Average ,7,No,0,4,98034,0
708,550000, Good ,8,No,3,3,98155,0
709,310000, Below Average ,6,No,0,5,98059,0
710,530000, Good ,9,No,2,4,98022,0
711,390000, Good ,8,No,0,3,98031,0
712,243000, Average ,7,No,0,4,98001,0
713,639000, Good ,9,No,0,3,98074,0
714,215000, Average ,7,No,0,4,98003,0
715,405000, Average ,7,No,0,3,98011,0
716,250000, Average ,7,No,0,5,98032,0
717,405500, Average ,7,No,0,5,98155,0
718,452000, Average ,7,No,0,3,98125,1990
719,730000, Average ,7,No,0,3,98125,1990
720,267000, Average ,7,No,0,3,98010,0
721,289950, Average ,7,No,0,3,98038,0
722,565000, Average ,7,No,0,5,98103,0
723,1578000, Excellent ,12,No,0,4,98005,0
724,636000, Good ,8,No,0,3,98052,0
725,350000, Good ,8,No,0,3,98178,0
726,320000, Average ,7,No,0,5,98058,0
727,210000, Good ,8,No,0,4,98198,0
728,245000, Average ,7,No,0,3,98126,0
729,328000, Average ,7,No,0,3,98059,0
730,985000, Excellent ,11,No,0,3,98077,0
731,501000, Good ,8,No,3,5,98055,0
732,315000, Average ,7,No,0,3,98045,0
733,403000, Good ,8,No,0,3,98019,0
734,550000, Good ,8,No,0,4,98155,0
735,347500, Good ,9,No,0,3,98030,0
736,365000, Good ,8,No,0,4,98058,0
737,588000, Good ,8,No,0,4,98117,0
738,605000, Good ,8,No,0,4,98006,0
739,1300000, Good ,9,No,0,4,98105,0
740,233000, Average ,7,No,0,3,98001,0
741,360000, Good ,8,No,0,3,98030,0
742,459000, Below Average ,6,No,0,3,98117,0
743,740000, Good ,9,No,0,4,98077,0
744,305000, Average ,7,No,0,3,98077,0
745,395000, Below Average ,6,No,0,3,98117,0
746,560000, Good ,8,No,0,3,98011,0
747,650000, Average ,7,No,1,4,98116,0
748,449950, Average ,7,No,0,3,98028,0
749,517500, Average ,7,No,3,4,98117,0
750,435000, Average ,7,No,0,3,98034,0
751,329999, Below Average ,6,No,0,3,98155,0
752,950000, Good ,8,No,4,5,98116,0
753,447000, Average ,7,No,0,5,98108,0
754,699800, Good ,8,No,0,3,98053,0
755,850000, Average ,7,No,0,5,98112,1988
756,316500, Average ,7,No,0,3,98023,0
757,942500, Good ,9,No,2,4,98006,0
758,1310000, Excellent ,10,No,4,3,98116,0
759,856600, Good ,9,No,0,4,98005,0
760,405600, Good ,8,No,0,4,98118,0
761,565000, Good ,8,No,0,3,98053,0
762,400000, Good ,8,No,0,3,98116,0
763,330000, Average ,7,No,0,3,98019,0
764,374950, Average ,7,No,0,3,98038,0
765,405300, Average ,7,No,0,5,98056,0
766,560000, Good ,8,No,0,3,98074,0
767,824000, Good ,8,No,0,4,98004,0
768,260000, Average ,7,No,0,5,98042,0
769,760000, Good ,8,No,0,5,98115,0
770,405000, Excellent ,10,No,0,3,98023,0
771,429900, Good ,8,No,0,3,98058,0
772,341500, Average ,7,No,0,4,98056,0
773,465250, Average ,7,No,0,3,98177,0
774,450000, Average ,7,No,0,3,98117,2005
775,390000, Average ,7,No,0,4,98006,0
776,420000, Good ,8,No,0,4,98008,0
777,269950, Good ,8,No,0,3,98168,0
778,493000, Average ,7,No,0,3,98122,0
779,370000, Good ,9,No,0,3,98092,0
780,2250000, Excellent ,10,No,1,5,98112,0
781,305000, Average ,7,No,0,5,98059,0
782,400000, Below Average ,6,No,0,5,98034,0
783,320000, Good ,8,No,0,3,98133,0
784,715000, Average ,7,No,0,4,98103,0
785,650000, Good ,8,No,0,4,98008,0
786,218000, Good ,8,No,0,4,98023,0
787,500000, Average ,7,No,0,3,98117,0
788,460000, Average ,7,No,0,4,98027,0
789,232500, Average ,7,No,0,4,98003,0
790,408200, Average ,7,No,0,4,98106,0
791,522000, Average ,7,No,0,4,98052,0
792,675000, Good ,9,No,0,3,98074,0
793,1355000, Excellent ,11,No,2,3,98006,0
794,249950, Below Average ,6,No,0,3,98168,0
795,210000, Below Average ,6,No,0,3,98168,0
796,429950, Average ,7,No,0,3,98133,0
797,737500, Good ,9,No,0,3,98053,0
798,710000, Good ,8,No,0,5,98033,0
799,470000, Good ,8,No,0,3,98065,0
800,1100000, Excellent ,12,No,0,4,98077,0
801,650000, Average ,7,No,0,3,98103,0
802,1216000, Good ,9,No,3,5,98006,0
803,422120, Good ,8,No,0,3,98034,0
804,625000, Good ,9,No,0,3,98011,0
805,385200, Below Average ,6,No,0,3,98126,0
806,500000, Good ,8,No,0,3,98029,0
807,308000, Good ,8,No,0,3,98042,0
808,565000, Good ,8,No,0,5,98006,0
809,581000, Average ,7,No,0,3,98053,0
810,361000, Good ,8,No,0,3,98042,0
811,345000, Average ,7,No,0,4,98008,0
812,419000, Good ,8,No,0,3,98122,0
813,347000, Average ,7,No,0,3,98056,0
814,625000, Good ,9,No,0,3,98075,0
815,2400000, Excellent ,11,No,2,3,98040,0
816,379000, Good ,8,No,0,3,98010,0
817,310000, Average ,7,No,0,3,98029,0
818,250000, Below Average ,6,No,0,4,98030,0
819,682000, Good ,9,No,0,3,98059,0
820,246500, Average ,7,No,0,3,98022,0
821,325000, Below Average ,5,No,0,4,98092,0
822,310950, Good ,8,No,0,3,98031,0
823,1100000, Good ,9,No,2,5,98199,0
824,287500, Average ,7,No,0,4,98133,0
825,431000, Average ,7,No,0,4,98133,0
826,226000, Below Average ,6,No,0,3,98118,0
827,825000, Average ,7,No,0,5,98103,0
828,175000, Below Average ,6,No,0,3,98168,0
829,465750, Average ,7,No,0,3,98008,0
830,659000, Good ,8,No,0,3,98075,0
831,595000, Good ,8,No,3,3,98115,0
832,350000, Good ,8,No,0,4,98058,0
833,270000, Good ,8,No,0,4,98023,0
834,662500, Average ,7,No,2,3,98008,0
835,249900, Below Average ,5,No,0,4,98001,1957
836,324500, Average ,7,No,0,4,98023,0
837,430000, Good ,8,No,0,3,98053,0
838,419950, Good ,8,No,0,3,98053,0
839,285000, Good ,8,No,2,4,98032,0
840,332000, Good ,8,No,0,3,98092,0
841,282000, Average ,7,No,0,3,98168,0
842,320000, Average ,7,No,0,3,98133,0
843,428750, Average ,7,No,0,4,98006,1977
844,330000, Good ,8,No,0,3,98022,0
845,456500, Good ,8,No,0,3,98177,0
846,352000, Good ,8,No,0,4,98059,0
847,664000, Average ,7,No,0,4,98105,0
848,628000, Good ,9,No,0,3,98011,0
849,512000, Average ,7,No,0,3,98052,0
850,254000, Average ,7,No,0,4,98023,0
851,535800, Good ,8,No,0,3,98029,0
852,287653, Average ,7,No,0,4,98038,1981
853,438000, Good ,8,No,0,3,98136,0
854,450000, Average ,7,No,0,3,98028,0
855,327000, Good ,8,No,0,3,98092,0
856,370500, Average ,7,No,0,3,98059,0
857,265000, Average ,7,No,0,3,98038,0
858,450000, Good ,8,No,0,4,98056,0
859,425000, Good ,8,No,3,5,98027,0
860,166600, Average ,7,No,0,4,98042,0
861,245000, Below Average ,5,No,0,3,98168,0
862,565000, Average ,7,No,0,3,98115,0
863,539900, Good ,8,No,0,3,98033,0
864,910000, Excellent ,10,No,0,3,98144,0
865,280000, Good ,8,No,0,3,98092,0
866,275000, Average ,7,No,0,4,98038,0
867,467000, Average ,7,No,0,3,98056,0
868,457500, Good ,8,No,0,3,98029,0
869,381156, Average ,7,No,0,4,98118,0
870,289999, Good ,8,No,0,4,98092,0
871,642450, Average ,7,No,0,3,98144,0
872,469950, Average ,7,No,0,3,98007,0
873,795000, Good ,8,No,2,5,98033,0
874,785000, Excellent ,10,No,0,3,98074,0
875,860000, Excellent ,10,No,0,3,98006,0
876,1095000, Average ,7,No,2,3,98102,0
877,147500, Average ,7,No,0,3,98031,0
878,390000, Average ,7,No,0,3,98011,0
879,229000, Average ,7,No,0,3,98198,0
880,185000, Below Average ,6,No,0,3,98168,0
881,414900, Average ,7,No,0,3,98115,0
882,200000, Below Average ,6,No,0,2,98136,0
883,225000, Good ,8,No,0,3,98092,0
884,720000, Average ,7,No,0,5,98105,0
885,930000, Good ,8,No,0,5,98119,0
886,1270000, Average ,7,No,0,3,98004,0
887,700000, Average ,7,No,0,4,98122,0
888,466000, Average ,7,No,0,3,98103,0
889,374000, Average ,7,No,0,3,98011,0
890,480000, Good ,8,No,0,4,98072,0
891,740000, Good ,9,No,0,3,98053,0
892,1010000, Good ,8,No,0,3,98102,2014
893,395000, Good ,8,No,0,3,98042,0
894,340000, Below Average ,6,No,0,3,98106,0
895,209000, Average ,7,No,0,3,98106,0
896,431650, Average ,7,No,0,3,98007,0
897,980000, Good ,9,No,0,4,98040,0
898,660000, Good ,9,No,0,3,98077,0
899,730000, Good ,8,No,0,4,98033,0
900,291500, Average ,7,No,0,4,98042,0
901,905000, Good ,9,No,0,3,98040,0
902,800000, Excellent ,10,No,0,3,98077,0
903,839900, Good ,9,No,1,3,98056,0
904,200000, Good ,8,No,0,3,98126,0
905,300000, Average ,7,No,0,4,98058,0
906,530000, Average ,7,No,0,5,98115,0
907,314950, Average ,7,No,0,3,98038,0
908,255000, Average ,7,No,0,5,98031,0
909,550000, Average ,7,No,0,5,98144,0
910,435000, Below Average ,6,No,0,4,98136,0
911,234000, Average ,7,No,0,4,98002,0
912,615000, Good ,8,No,0,3,98052,0
913,205000, Average ,7,No,0,3,98001,0
914,384000, Average ,7,No,0,4,98106,0
915,324000, Good ,8,No,0,3,98055,0
916,645000, Average ,7,No,0,4,98115,0
917,570000, Good ,8,No,0,3,98107,0
918,324000, Good ,8,No,0,3,98031,0
919,270000, Below Average ,6,No,0,3,98106,0
920,290000, Average ,7,No,0,5,98058,0
921,250000, Average ,7,No,0,3,98198,0
922,342000, Average ,7,No,0,3,98014,0
923,255000, Average ,7,No,0,4,98188,0
924,800000, Good ,9,No,0,4,98040,0
925,451000, Average ,7,No,2,3,98126,0
926,990000, Average ,7,No,3,3,98033,0
927,288400, Average ,7,No,0,4,98031,0
928,420000, Good ,8,No,0,3,98118,1995
929,359000, Good ,8,No,0,3,98133,0
930,390000, Average ,7,No,0,3,98058,0
931,300000, Average ,7,No,0,3,98118,0
932,545000, Average ,7,No,0,3,98034,0
933,288349, Below Average ,6,No,0,4,98010,0
934,299900, Average ,7,No,0,3,98092,0
935,891000, Average ,7,No,0,5,98117,0
936,1200000, Good ,9,No,3,4,98117,0
937,378000, Good ,8,No,0,3,98038,0
938,299995, Below Average ,6,No,0,4,98155,0
939,253000, Average ,7,No,0,3,98042,0
940,350000, Average ,7,No,0,3,98024,0
941,565000, Below Average ,6,No,0,3,98107,0
942,315000, Below Average ,6,No,0,4,98118,0
943,570000, Average ,7,No,1,5,98136,0
944,971000, Good ,9,No,0,3,98125,0
945,915000, Good ,9,No,0,5,98112,0
946,419000, Average ,7,No,0,4,98166,0
947,260000, Average ,7,No,0,3,98023,0
948,1321500, Good ,9,No,0,3,98004,0
949,369950, Average ,7,No,0,3,98045,0
950,1029900, Excellent ,10,No,0,3,98006,0
951,435000, Below Average ,6,No,0,3,98118,0
952,601000, Good ,8,No,0,3,98125,2002
953,460500, Average ,7,No,0,3,98033,0
954,720000, Good ,8,No,3,3,98103,0
955,851000, Excellent ,10,No,0,3,98075,0
956,550000, Average ,7,No,2,3,98126,1978
957,700000, Average ,7,No,0,3,98103,0
958,323000, Average ,7,No,0,4,98042,0
959,345500, Below Average ,6,No,0,5,98177,0
960,378000, Average ,7,No,0,3,98118,0
961,650000, Good ,8,No,0,5,98116,0
962,385000, Average ,7,No,0,3,98074,0
963,425000, Average ,7,No,0,3,98102,0
964,210000, Below Average ,6,No,0,5,98022,0
965,630000, Good ,9,No,0,3,98077,0
966,335000, Average ,7,No,1,3,98146,0
967,196500, Average ,7,No,0,3,98001,0
968,582800, Good ,8,No,0,3,98074,0
969,440000, Average ,7,No,0,3,98034,0
970,752500, Good ,8,No,0,4,98033,0
971,532500, Average ,7,No,0,4,98116,0
972,265000, Average ,7,No,0,4,98198,0
973,397500, Below Average ,6,No,3,4,98125,0
974,524250, Good ,8,No,0,3,98029,0
975,765000, Excellent ,10,No,0,3,98027,0
976,648000, Good ,9,No,0,3,98074,0
977,469500, Good ,8,No,0,4,98031,0
978,237500, Average ,7,No,0,4,98023,0
979,216000, Average ,7,No,0,4,98003,0
980,427200, Average ,7,No,0,4,98056,0
981,280000, Good ,8,No,0,4,98055,0
982,718000, Good ,9,No,0,4,98006,0
983,420000, Good ,8,No,0,3,98065,0
984,379000, Average ,7,No,0,3,98117,0
985,326100, Below Average ,6,No,0,3,98177,0
986,535000, Average ,7,No,0,3,98115,0
987,283000, Average ,7,No,0,3,98022,0
988,260000, Below Average ,6,No,0,3,98168,0
989,399000, Average ,7,No,0,4,98126,0
990,484950, Good ,8,No,0,3,98029,0
991,640000, Good ,8,No,0,4,98005,0
992,585000, Good ,8,No,0,4,98115,0
993,645000, Good ,8,No,3,3,98125,0
994,253000, Average ,7,No,0,3,98003,0
995,178500, Below Average ,6,No,0,3,98146,0
996,291000, Average ,7,No,0,4,98038,0
997,199950, Below Average ,5,No,0,3,98001,0
998,553500, Average ,7,No,0,3,98105,0
999,189950, Good ,8,No,0,3,98038,0
1000,289000, Good ,8,No,0,3,98001,0
1001,700000, Good ,8,No,0,3,98105,0
1002,270000, Average ,7,No,0,3,98058,0
1003,258000, Average ,7,No,0,3,98023,0
1004,530000, Good ,8,No,0,3,98125,0
1005,245000, Average ,7,No,0,3,98092,0
1006,563000, Average ,7,No,0,4,98117,0
1007,515000, Good ,8,No,0,3,98065,0
1008,325000, Good ,9,No,0,3,98023,0
1009,540000, Good ,8,No,0,3,98024,0
1010,280300, Below Average ,6,No,0,4,98103,0
1011,460000, Average ,7,No,0,5,98117,0
1012,475000, Average ,7,No,0,4,98072,0
1013,900000, Good ,9,No,0,4,98007,0
1014,538200, Good ,8,No,0,4,98008,0
1015,429000, Average ,7,No,0,3,98122,0
1016,164808, Average ,7,No,0,3,98178,0
1017,520000, Average ,7,No,0,3,98052,0
1018,475000, Good ,8,No,0,3,98125,0
1019,283000, Below Average ,6,No,0,5,98168,0
1020,321500, Good ,8,No,0,3,98030,0
1021,840000, Excellent ,10,No,0,4,98077,0
1022,287000, Average ,7,No,0,4,98038,0
1023,375000, Average ,7,No,0,3,98052,0
1024,349500, Average ,7,No,0,4,98034,0
1025,446450, Average ,7,No,0,5,98126,0
1026,315000, Average ,7,No,0,4,98031,0
1027,271310, Below Average ,6,No,0,2,98144,0
1028,315000, Average ,7,No,0,4,98133,0
1029,245000, Average ,7,No,0,4,98030,0
1030,543115, Good ,8,No,0,3,98199,0
1031,900000, Average ,7,No,0,3,98117,0
1032,2450000, Excellent ,10,No,3,4,98144,0
1033,554000, Good ,8,No,0,3,98053,0
1034,249900, Below Average ,6,No,0,5,98001,0
1035,768000, Good ,9,No,2,4,98006,0
1036,980000, Excellent ,10,No,3,3,98199,0
1037,395000, Average ,7,No,0,3,98146,0
1038,415000, Average ,7,No,0,3,98103,0
1039,380000, Good ,8,No,0,3,98038,0
1040,566000, Good ,8,No,0,3,98075,0
1041,218500, Average ,7,No,0,4,98002,0
1042,550000, Average ,7,No,0,4,98052,0
1043,512031, Average ,7,No,2,3,98117,0
1044,197500, Below Average ,6,No,0,3,98055,0
1045,470000, Average ,7,No,0,3,98033,0
1046,590000, Average ,7,No,0,3,98053,0
1047,465000, Good ,8,No,0,4,98011,0
1048,499000, Average ,7,No,0,4,98027,0
1049,515000, Good ,8,No,0,3,98006,2000
1050,716500, Good ,9,No,0,3,98105,0
1051,410000, Below Average ,6,No,0,3,98199,0
1052,850000, Good ,8,No,0,3,98136,0
1053,1050000, Excellent ,10,No,0,3,98033,0
1054,648000, Excellent ,10,No,0,3,98075,0
1055,620000, Average ,7,No,0,4,98117,0
1056,935000, Excellent ,11,No,2,3,98010,0
1057,379000, Average ,7,No,0,4,98034,0
1058,699000, Average ,7,No,0,3,98199,0
1059,528000, Good ,8,No,0,3,98125,0
1060,425000, Good ,8,No,0,4,98056,0
1061,249500, Average ,7,No,0,4,98042,0
1062,1035480, Good ,9,No,0,3,98053,0
1063,790000, Good ,9,No,3,4,98136,0
1064,399950, Average ,7,No,0,3,98027,0
1065,275000, Average ,7,No,0,3,98133,0
1066,550000, Good ,8,No,0,3,98109,0
1067,140000, Low ,4,No,0,4,98055,0
1068,250000, Average ,7,No,0,3,98108,0
1069,318000, Average ,7,No,2,3,98198,0
1070,505000, Average ,7,No,0,3,98075,0
1071,470500, Good ,8,No,0,3,98006,0
1072,360000, Average ,7,No,0,3,98125,0
1073,1242500, Good ,9,No,4,4,98006,0
1074,986000, Good ,9,No,2,4,98136,0
1075,515000, Average ,7,No,0,3,98112,0
1076,320000, Good ,8,No,0,4,98168,0
1077,310000, Average ,7,No,0,5,98178,0
1078,356700, Average ,7,No,0,4,98126,0
1079,775000, Average ,7,No,0,3,98199,0
1080,325000, Below Average ,6,No,0,3,98133,0
1081,208000, Average ,7,No,0,3,98198,0
1082,825000, Below Average ,6,Yes,4,4,98178,0
1083,515000, Good ,9,No,2,3,98003,0
1084,490000, Good ,8,No,0,4,98122,0
1085,675000, Good ,8,No,0,3,98166,1999
1086,360000, Average ,7,No,0,5,98144,0
1087,550000, Average ,7,No,0,5,98144,0
1088,225000, Average ,7,No,0,3,98168,0
1089,500000, Good ,8,No,0,4,98058,0
1090,385000, Good ,8,No,0,4,98059,0
1091,837700, Excellent ,10,No,0,3,98052,0
1092,448000, Average ,7,No,0,3,98053,0
1093,730000, Average ,7,No,0,4,98004,0
1094,575000, Good ,8,No,2,3,98136,0
1095,430000, Average ,7,No,0,4,98034,0
1096,435000, Average ,7,No,0,3,98053,0
1097,241000, Below Average ,6,No,0,4,98092,0
1098,453500, Below Average ,6,No,0,4,98109,0
1099,285000, Average ,7,No,0,3,98133,0
1100,151000, Below Average ,5,No,0,4,98056,0
1101,1570000, Excellent ,11,No,0,3,98059,0
1102,631000, Average ,7,No,0,3,98122,0
1103,285000, Average ,7,No,0,3,98126,0
1104,195000, Below Average ,6,No,0,4,98023,1977
1105,817500, Good ,9,No,0,4,98075,0
1106,550000, Average ,7,No,0,4,98007,0
1107,1127000, Good ,9,No,0,4,98033,0
1108,609850, Good ,9,No,0,3,98119,0
1109,200000, Below Average ,6,No,0,3,98106,0
1110,367000, Good ,9,No,0,3,98038,0
1111,285167, Good ,8,No,0,3,98092,0
1112,275000, Average ,7,No,0,4,98003,0
1113,350900, Good ,9,No,0,3,98030,0
1114,660000, Good ,8,No,0,5,98029,0
1115,525000, Average ,7,No,0,4,98008,0
1116,262000, Average ,7,No,0,3,98168,0
1117,690000, Average ,7,No,0,4,98103,0
1118,624000, Good ,9,No,0,3,98019,0
1119,353000, Below Average ,6,No,0,4,98125,0
1120,552500, Good ,8,No,0,3,98056,0
1121,224500, Average ,7,No,0,4,98092,0
1122,239000, Below Average ,6,No,0,3,98146,0
1123,975000, Excellent ,10,No,0,3,98029,0
1124,1200000, Excellent ,11,No,0,3,98059,0
1125,505000, Average ,7,No,0,3,98112,0
1126,302000, Average ,7,No,0,4,98059,0
1127,170000, Below Average ,6,No,0,3,98106,0
1128,195000, Below Average ,5,No,0,4,98027,0
1129,272000, Average ,7,No,0,4,98056,0
1130,369000, Average ,7,No,0,4,98056,0
1131,332500, Average ,7,No,0,3,98125,0
1132,515000, Good ,8,No,0,4,98008,0
1133,269000, Average ,7,No,0,3,98178,0
1134,1278000, Excellent ,11,No,0,4,98059,0
1135,303000, Average ,7,No,0,3,98055,0
1136,420000, Good ,8,No,0,3,98155,0
1137,400000, Average ,7,No,0,3,98117,0
1138,225000, Below Average ,6,No,0,5,98022,0
1139,219000, Below Average ,6,No,0,3,98038,0
1140,605000, Good ,9,No,3,3,98011,0
1141,625000, Good ,8,No,0,5,98115,0
1142,380000, Below Average ,5,No,0,3,98144,0
1143,620000, Average ,7,No,0,4,98007,0
1144,687500, Excellent ,10,No,0,3,98075,0
1145,225500, Below Average ,6,No,0,5,98058,0
1146,252500, Average ,7,No,0,5,98178,0
1147,510000, Good ,8,No,0,3,98029,0
1148,510000, Good ,8,No,0,3,98155,0
1149,725000, Average ,7,No,0,5,98109,0
1150,75000, Low ,3,No,0,3,98022,0
1151,492000, Average ,7,No,0,3,98103,0
1152,425000, Average ,7,No,0,4,98072,0
1153,1955000, Good ,8,Yes,4,4,98034,0
